latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.045692,119.24508,3.0,28800,Asia/Singapore,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),shortwave_radiation (W/m²),is_day ()
2024-04-18T03:00,21.0,97,24.6,0.00,3,100,3.6,270,0.0,0
2024-04-18T04:00,19.9,99,22.7,0.00,2,53,5.6,315,0.0,0
2024-04-18T05:00,21.2,95,25.0,0.00,1,49,2.6,304,0.0,0
2024-04-18T06:00,20.1,98,23.4,0.00,3,100,3.5,114,3.0,1
2024-04-18T07:00,20.5,94,23.1,0.30,51,100,7.5,107,40.0,1
2024-04-18T08:00,19.9,90,21.5,0.30,51,100,9.7,112,77.0,1
2024-04-18T09:00,21.3,87,23.5,0.10,51,100,8.4,121,222.0,1
2024-04-18T10:00,21.7,82,23.2,0.00,3,100,11.2,130,335.0,1
2024-04-18T11:00,22.4,76,23.4,0.00,3,100,13.5,124,482.0,1
2024-04-18T12:00,22.6,74,23.5,0.00,2,73,13.0,114,475.0,1
2024-04-18T13:00,23.5,71,25.1,0.00,3,100,13.7,108,694.0,1
2024-04-18T14:00,23.1,69,24.0,0.00,3,100,13.0,104,585.0,1
2024-04-18T15:00,22.6,68,23.2,0.00,3,100,11.6,106,542.0,1
2024-04-18T16:00,22.0,65,22.0,0.00,3,100,12.0,111,451.0,1
2024-04-18T17:00,20.9,65,20.8,0.00,3,100,9.6,103,225.0,1
2024-04-18T18:00,20.1,66,20.7,0.00,3,100,4.0,95,76.0,1
2024-04-18T19:00,19.1,65,19.4,0.00,3,100,3.5,66,4.0,0
2024-04-18T20:00,18.5,67,18.7,0.00,3,100,3.6,96,0.0,0
2024-04-18T21:00,18.6,67,19.0,0.00,3,100,2.7,113,0.0,0
2024-04-18T22:00,19.6,47,18.8,0.00,3,100,2.1,239,0.0,0
2024-04-18T23:00,17.9,58,16.9,0.10,51,100,6.1,135,0.0,0
2024-04-19T00:00,16.8,72,17.0,0.60,53,100,1.5,135,0.0,0
2024-04-19T01:00,16.1,78,16.6,0.80,53,100,1.8,307,0.0,0
2024-04-19T02:00,16.1,81,16.5,0.00,3,100,3.4,238,0.0,0
2024-04-19T03:00,15.9,84,16.4,0.10,51,100,3.1,306,0.0,0
2024-04-19T04:00,16.5,70,16.8,0.00,3,100,0.8,297,0.0,0
2024-04-19T05:00,16.8,68,16.7,0.00,3,100,2.2,261,0.0,0
2024-04-19T06:00,16.9,65,16.7,0.00,3,100,2.3,231,4.0,1
2024-04-19T07:00,16.9,71,17.1,0.00,3,99,1.8,217,85.0,1
2024-04-19T08:00,18.0,68,18.2,0.00,3,99,2.5,188,266.0,1
2024-04-19T09:00,19.8,66,20.4,0.00,0,7,2.2,171,504.0,1
2024-04-19T10:00,21.1,64,22.6,0.00,1,46,4.4,145,677.0,1
2024-04-19T11:00,22.3,65,24.9,0.00,3,98,6.4,137,818.0,1
2024-04-19T12:00,23.4,67,26.3,0.00,3,96,9.4,133,883.0,1
2024-04-19T13:00,23.5,71,25.9,0.90,53,97,8.2,119,666.0,1
2024-04-19T14:00,22.8,74,24.0,0.50,53,100,12.0,74,505.0,1
2024-04-19T15:00,21.8,82,23.8,0.10,51,99,7.3,57,237.0,1
2024-04-19T16:00,22.0,80,24.4,0.00,3,100,4.3,85,294.0,1
2024-04-19T17:00,21.6,82,23.9,0.00,3,100,5.7,108,178.0,1
2024-04-19T18:00,20.9,85,23.1,0.00,3,100,4.9,107,75.0,1
2024-04-19T19:00,19.3,92,21.7,0.00,3,100,3.9,124,6.0,0
2024-04-19T20:00,19.1,93,21.6,0.00,3,100,3.3,96,0.0,0
2024-04-19T21:00,19.2,91,21.7,0.00,3,100,2.4,117,0.0,0
2024-04-19T22:00,18.5,94,20.7,0.00,3,100,2.9,150,0.0,0
2024-04-19T23:00,19.2,92,22.0,0.00,3,100,1.0,135,0.0,0
2024-04-20T00:00,19.1,93,21.7,0.00,3,100,2.1,31,0.0,0
2024-04-20T01:00,18.6,94,20.9,0.00,3,100,3.4,18,0.0,0
2024-04-20T02:00,17.9,97,20.0,0.00,3,97,4.0,350,0.0,0
2024-04-20T03:00,17.3,98,19.1,0.00,3,95,4.3,318,0.0,0
2024-04-20T04:00,17.3,100,19.4,0.00,3,99,3.6,323,0.0,0
2024-04-20T05:00,17.6,100,19.9,0.00,3,100,3.1,324,0.0,0
2024-04-20T06:00,17.6,100,20.0,0.00,3,100,2.8,320,4.0,1
2024-04-20T07:00,19.3,98,22.4,0.00,3,100,1.5,14,87.0,1
2024-04-20T08:00,21.1,90,24.5,0.00,3,100,1.8,37,261.0,1
2024-04-20T09:00,23.5,83,27.4,0.00,3,100,1.5,76,502.0,1
2024-04-20T10:00,23.8,85,27.0,1.70,61,100,8.4,20,367.0,1
2024-04-20T11:00,24.7,85,28.6,0.00,3,100,7.1,24,527.0,1
2024-04-20T12:00,26.0,81,30.5,0.10,51,100,5.6,45,513.0,1
2024-04-20T13:00,28.2,73,33.9,0.10,51,100,4.5,104,680.0,1
2024-04-20T14:00,29.6,65,34.6,0.10,51,100,1.5,194,575.0,1
2024-04-20T15:00,30.3,58,34.0,0.00,3,100,5.4,180,406.0,1
2024-04-20T16:00,30.4,56,33.1,0.00,3,100,10.1,180,437.0,1
2024-04-20T17:00,26.8,76,31.4,0.10,51,100,2.7,337,117.0,1
2024-04-20T18:00,25.3,92,31.0,0.30,51,100,2.7,67,58.0,1
2024-04-20T19:00,23.8,95,28.4,0.00,3,100,5.7,18,5.0,0
2024-04-20T20:00,24.8,91,29.8,0.00,3,100,3.4,162,0.0,0
2024-04-20T21:00,24.6,87,29.6,1.70,61,100,0.4,270,0.0,0
2024-04-20T22:00,23.3,94,27.9,0.20,51,100,3.1,291,0.0,0
2024-04-20T23:00,23.4,95,28.2,0.10,51,100,2.5,278,0.0,0
2024-04-21T00:00,22.1,98,26.6,0.00,3,100,3.1,216,0.0,0
2024-04-21T01:00,22.0,99,26.4,0.00,3,100,2.8,230,0.0,0
2024-04-21T02:00,22.6,99,27.6,0.00,3,100,1.1,270,0.0,0
2024-04-21T03:00,22.2,100,27.1,0.10,51,100,1.8,307,0.0,0
2024-04-21T04:00,21.0,100,24.6,0.00,3,100,5.0,330,0.0,0
2024-04-21T05:00,21.6,100,25.8,0.00,3,100,3.8,343,0.0,0
2024-04-21T06:00,21.2,100,25.4,0.00,3,100,1.8,281,3.0,1
2024-04-21T07:00,22.0,99,26.1,0.00,3,100,4.5,346,96.0,1
2024-04-21T08:00,23.5,91,27.9,0.00,3,99,3.3,347,267.0,1
2024-04-21T09:00,24.6,84,29.0,0.00,3,100,1.9,112,415.0,1
2024-04-21T10:00,25.0,82,29.8,0.00,2,68,0.5,225,281.0,1
2024-04-21T11:00,26.9,75,32.2,0.00,1,37,3.0,346,676.0,1
2024-04-21T12:00,28.1,67,34.0,0.00,3,91,3.4,18,810.0,1
2024-04-21T13:00,28.7,63,33.3,0.00,3,100,6.6,49,745.0,1
2024-04-21T14:00,28.9,63,32.5,0.10,51,100,10.0,52,656.0,1
2024-04-21T15:00,28.1,64,31.5,0.00,3,100,6.6,49,443.0,1
2024-04-21T16:00,27.9,66,31.2,0.00,3,100,6.3,336,288.0,1
2024-04-21T17:00,25.5,79,28.8,0.10,51,100,8.9,220,117.0,1
2024-04-21T18:00,24.3,84,28.5,0.10,51,100,3.0,194,37.0,1
2024-04-21T19:00,23.2,90,27.5,0.10,51,100,3.3,193,2.0,0
2024-04-21T20:00,23.2,90,27.3,0.80,53,100,4.4,189,0.0,0
2024-04-21T21:00,22.6,94,27.1,0.40,51,100,1.9,112,0.0,0
2024-04-21T22:00,22.3,95,26.1,0.80,53,100,5.6,130,0.0,0
2024-04-21T23:00,21.6,96,25.2,0.70,53,100,5.2,115,0.0,0
2024-04-22T00:00,21.0,95,24.1,0.30,51,100,5.5,122,0.0,0
2024-04-22T01:00,20.5,95,23.5,0.20,51,100,4.3,114,0.0,0
2024-04-22T02:00,20.0,96,23.1,0.10,51,100,3.5,114,0.0,0
2024-04-22T03:00,19.8,96,22.7,0.10,51,100,3.8,131,0.0,0
2024-04-22T04:00,20.0,97,23.4,3.10,63,100,1.1,72,0.0,0
2024-04-22T05:00,19.6,96,22.8,10.60,65,100,1.0,315,0.0,0
2024-04-22T06:00,19.9,95,23.0,1.60,61,99,1.8,360,2.0,1
2024-04-22T07:00,20.1,94,22.8,6.90,63,98,4.9,144,50.0,1
2024-04-22T08:00,20.9,91,24.2,0.10,51,100,2.2,189,138.0,1
2024-04-22T09:00,23.3,83,26.0,0.30,51,100,8.7,175,360.0,1
2024-04-22T10:00,23.8,85,27.9,0.10,51,75,1.8,191,253.0,1
2024-04-22T11:00,25.3,80,29.4,0.00,2,76,4.3,180,525.0,1
2024-04-22T12:00,26.4,76,31.1,0.00,3,99,5.1,141,643.0,1
2024-04-22T13:00,25.9,77,29.6,0.40,51,100,6.9,129,254.0,1
2024-04-22T14:00,25.6,78,29.9,1.20,55,100,2.5,8,265.0,1
2024-04-22T15:00,23.9,88,27.5,1.10,55,94,7.8,326,261.0,1
2024-04-22T16:00,23.5,89,27.2,0.20,51,94,6.6,292,244.0,1
2024-04-22T17:00,23.4,87,27.2,0.30,51,100,4.2,250,100.0,1
2024-04-22T18:00,22.9,94,27.4,0.80,53,99,2.2,261,20.0,1
2024-04-22T19:00,23.0,89,27.1,1.30,61,100,2.6,344,2.0,0
2024-04-22T20:00,22.1,96,26.3,1.90,61,86,2.7,203,0.0,0
2024-04-22T21:00,22.5,90,26.6,2.50,63,100,0.4,360,0.0,0
2024-04-22T22:00,21.6,96,25.7,0.10,51,99,2.5,45,0.0,0
2024-04-22T23:00,21.0,97,24.6,0.00,3,100,3.3,131,0.0,0
2024-04-23T00:00,21.0,98,24.9,0.00,3,100,2.4,117,0.0,0
2024-04-23T01:00,21.1,97,24.9,0.00,3,100,3.1,135,0.0,0
2024-04-23T02:00,21.1,97,24.7,0.10,51,100,3.9,112,0.0,0
2024-04-23T03:00,20.8,96,24.1,0.40,51,100,4.6,108,0.0,0
2024-04-23T04:00,20.6,96,23.7,0.20,51,100,4.7,113,0.0,0
2024-04-23T05:00,20.5,94,23.3,0.10,51,100,6.0,115,0.0,0
2024-04-23T06:00,20.4,94,23.3,0.00,3,100,5.0,111,2.0,1
2024-04-23T07:00,20.5,94,23.2,0.10,51,100,6.2,144,33.0,1
2024-04-23T08:00,21.0,92,24.3,0.20,51,100,3.1,135,84.0,1
2024-04-23T09:00,22.3,88,25.8,0.10,51,100,3.8,139,247.0,1
2024-04-23T10:00,22.2,90,25.6,0.10,51,100,4.9,107,194.0,1
2024-04-23T11:00,23.0,88,26.3,0.20,51,100,6.4,128,353.0,1
2024-04-23T12:00,24.1,84,27.7,0.10,51,100,6.0,147,436.0,1
2024-04-23T13:00,25.5,79,29.5,0.40,51,100,5.1,172,525.0,1
2024-04-23T14:00,25.0,82,28.4,1.40,61,98,9.0,175,350.0,1
2024-04-23T15:00,24.2,88,28.3,2.70,63,72,6.0,155,364.0,1
2024-04-23T16:00,25.4,80,29.8,0.00,3,86,2.4,153,383.0,1
2024-04-23T17:00,24.5,84,28.7,0.00,3,95,4.6,321,158.0,1
2024-04-23T18:00,23.4,90,27.1,0.00,3,99,7.2,342,65.0,1
2024-04-23T19:00,22.1,94,26.0,0.10,51,95,4.4,325,6.0,0
2024-04-23T20:00,22.4,93,26.4,0.10,51,67,3.2,207,0.0,0
2024-04-23T21:00,22.5,96,27.1,0.00,3,91,2.2,171,0.0,0
2024-04-23T22:00,22.0,99,26.3,0.00,3,100,3.7,119,0.0,0
2024-04-23T23:00,21.9,98,25.6,0.40,51,100,6.8,115,0.0,0
2024-04-24T00:00,21.1,97,24.1,1.60,61,100,8.2,119,0.0,0
2024-04-24T01:00,20.5,97,23.8,0.40,51,100,4.2,110,0.0,0
2024-04-24T02:00,20.4,97,23.6,0.30,51,100,3.5,156,0.0,0
2024-04-24T03:00,20.1,98,23.3,0.20,51,100,4.2,160,0.0,0
2024-04-24T04:00,20.1,95,23.3,0.00,3,100,2.5,172,0.0,0
2024-04-24T05:00,20.1,95,23.4,0.00,3,100,1.6,153,0.0,0
2024-04-24T06:00,20.3,95,23.5,0.10,51,100,2.6,214,2.0,1
2024-04-24T07:00,20.6,92,23.7,0.80,53,100,2.6,146,25.0,1
2024-04-24T08:00,20.8,91,23.8,0.60,53,100,2.6,124,76.0,1
2024-04-24T09:00,21.0,87,23.8,0.30,51,100,2.6,124,114.0,1
2024-04-24T10:00,21.4,85,24.3,0.80,53,100,1.8,127,221.0,1
2024-04-24T11:00,21.5,82,23.9,0.20,51,100,5.2,78,219.0,1
2024-04-24T12:00,22.4,77,23.7,0.20,51,100,11.2,84,393.0,1
2024-04-24T13:00,22.5,72,23.2,0.20,51,83,12.7,98,493.0,1
2024-04-24T14:00,22.5,68,22.8,0.00,2,50,13.3,93,554.0,1
2024-04-24T15:00,22.5,64,22.6,0.00,3,80,12.2,92,526.0,1
2024-04-24T16:00,21.9,66,22.0,0.00,3,85,11.5,94,341.0,1
2024-04-24T17:00,21.1,69,21.6,0.00,2,76,8.2,105,195.0,1
2024-04-24T18:00,20.1,76,21.3,0.00,1,48,5.2,124,104.0,1
2024-04-24T19:00,18.1,87,19.3,0.00,3,98,5.8,158,8.0,0
2024-04-24T20:00,18.0,86,19.2,0.00,3,98,5.0,159,0.0,0
2024-04-24T21:00,18.5,90,20.2,0.00,3,87,4.7,122,0.0,0
2024-04-24T22:00,18.5,88,20.2,0.00,3,97,3.6,127,0.0,0
2024-04-24T23:00,19.1,84,21.0,0.00,3,94,1.8,259,0.0,0
2024-04-25T00:00,17.5,93,19.0,0.00,3,100,4.5,299,0.0,0
2024-04-25T01:00,18.5,89,20.5,0.00,3,100,2.3,309,0.0,0
2024-04-25T02:00,18.0,92,20.0,0.00,3,100,2.9,263,0.0,0
2024-04-25T03:00,18.0,92,20.3,0.30,51,100,0.8,297,0.0,0
2024-04-25T04:00,17.6,97,19.8,1.10,55,96,2.1,149,0.0,0
2024-04-25T05:00,17.6,97,19.6,0.00,1,47,3.3,276,0.0,0
2024-04-25T06:00,17.9,93,19.9,0.00,3,100,2.2,261,7.0,1
2024-04-25T07:00,18.5,90,20.5,0.00,3,99,2.9,270,112.0,1
2024-04-25T08:00,19.5,85,21.8,0.00,3,100,1.0,315,265.0,1
2024-04-25T09:00,20.7,78,22.5,0.00,3,100,3.8,73,320.0,1
2024-04-25T10:00,21.5,76,23.4,0.00,3,100,4.3,138,332.0,1
2024-04-25T11:00,21.5,76,23.3,0.00,3,100,4.9,163,197.0,1
2024-04-25T12:00,21.1,79,22.9,0.30,51,100,5.7,145,129.0,1
2024-04-25T13:00,20.9,86,23.1,1.20,55,100,5.7,125,188.0,1
2024-04-25T14:00,20.5,88,22.8,1.20,55,100,6.0,163,168.0,1
2024-04-25T15:00,20.1,91,22.4,2.00,61,100,5.9,137,84.0,1
2024-04-25T16:00,19.9,92,22.3,0.80,53,100,5.1,135,100.0,1
2024-04-25T17:00,19.8,91,21.9,0.20,51,100,5.9,137,80.0,1
2024-04-25T18:00,19.2,95,21.7,1.40,61,100,3.6,127,41.0,1
2024-04-25T19:00,18.7,95,21.1,0.10,51,100,3.2,117,5.0,0
2024-04-25T20:00,18.7,95,20.8,0.20,51,100,5.1,141,0.0,0
2024-04-25T21:00,18.4,96,20.8,0.40,51,100,2.0,45,0.0,0
2024-04-25T22:00,18.5,95,21.0,0.10,51,100,2.2,9,0.0,0
2024-04-25T23:00,19.0,88,21.4,0.00,3,100,0.8,243,0.0,0
2024-04-26T00:00,18.6,94,21.0,0.00,3,98,2.4,243,0.0,0
2024-04-26T01:00,18.5,93,20.8,0.00,3,85,2.3,288,0.0,0
2024-04-26T02:00,18.0,94,20.2,0.00,3,97,3.0,256,0.0,0
2024-04-26T03:00,18.0,95,20.3,0.00,3,92,2.2,270,0.0,0
2024-04-26T04:00,18.1,96,20.6,0.00,3,100,1.8,270,0.0,0
2024-04-26T05:00,18.3,97,20.9,0.00,3,100,1.4,270,0.0,0
2024-04-26T06:00,18.7,94,21.2,0.00,3,100,1.9,338,4.0,1
2024-04-26T07:00,19.2,93,21.7,0.00,3,100,2.5,360,64.0,1
2024-04-26T08:00,20.4,88,23.2,0.00,3,90,1.8,11,186.0,1
2024-04-26T09:00,21.5,86,24.4,0.10,51,100,4.1,165,311.0,1
2024-04-26T10:00,22.4,85,25.0,0.20,51,100,7.4,133,328.0,1
2024-04-26T11:00,22.9,86,26.0,0.30,51,100,6.3,103,255.0,1
2024-04-26T12:00,24.0,82,27.9,0.10,51,100,2.8,40,487.0,1
2024-04-26T13:00,24.0,84,27.7,0.00,3,100,4.7,90,263.0,1
2024-04-26T14:00,25.5,80,29.4,0.00,2,63,5.6,75,468.0,1
2024-04-26T15:00,26.4,76,30.5,0.00,1,37,4.7,99,495.0,1
2024-04-26T16:00,26.2,77,29.9,0.10,51,42,7.1,114,429.0,1
2024-04-26T17:00,25.1,82,28.9,1.30,61,93,7.1,131,239.0,1
2024-04-26T18:00,24.0,92,29.0,0.10,51,79,2.3,72,73.0,1
2024-04-26T19:00,22.4,96,26.4,0.00,0,15,4.8,63,8.0,0
2024-04-26T20:00,23.0,93,27.4,0.00,1,39,3.1,21,0.0,0
2024-04-26T21:00,21.8,91,25.0,0.00,3,100,4.9,107,0.0,0
2024-04-26T22:00,21.5,92,25.0,0.00,3,100,3.1,45,0.0,0
2024-04-26T23:00,21.4,95,25.3,0.00,3,100,1.3,124,0.0,0
2024-04-27T00:00,21.0,95,24.5,0.00,3,100,3.1,159,0.0,0
2024-04-27T01:00,21.0,96,24.5,0.00,3,100,2.8,130,0.0,0
2024-04-27T02:00,20.8,97,24.7,0.00,3,100,1.1,108,0.0,0
2024-04-27T03:00,20.9,98,24.8,0.00,3,100,1.3,34,0.0,0
2024-04-27T04:00,21.0,96,24.7,0.00,3,100,2.1,31,0.0,0
2024-04-27T05:00,21.0,98,25.0,0.00,3,100,1.1,18,0.0,0
2024-04-27T06:00,21.3,95,25.2,0.00,3,100,1.5,346,4.0,1
2024-04-27T07:00,21.9,92,25.2,0.00,3,100,6.1,152,56.0,1
2024-04-27T08:00,22.6,89,26.3,0.00,3,100,3.3,96,166.0,1
2024-04-27T09:00,24.0,83,27.6,0.00,3,95,4.9,107,271.0,1
2024-04-27T10:00,25.0,79,29.0,0.00,3,100,2.5,98,424.0,1
2024-04-27T11:00,25.4,77,29.2,0.00,3,100,3.6,135,402.0,1
2024-04-27T12:00,25.7,78,29.6,0.00,1,41,5.4,70,476.0,1
2024-04-27T13:00,26.8,75,30.9,0.10,51,89,12.3,122,740.0,1
2024-04-27T14:00,24.0,85,26.2,0.20,51,93,16.3,115,372.0,1
2024-04-27T15:00,24.0,83,26.6,0.00,3,100,12.2,114,316.0,1
2024-04-27T16:00,23.5,85,26.4,0.00,3,100,9.2,111,110.0,1
2024-04-27T17:00,23.3,86,26.6,0.00,3,100,6.8,108,92.0,1
2024-04-27T18:00,23.0,88,26.6,0.00,3,100,4.8,132,30.0,1
2024-04-27T19:00,22.4,91,25.8,0.10,51,100,5.8,97,3.0,0
2024-04-27T20:00,22.0,93,25.7,0.00,3,100,3.7,119,0.0,0
2024-04-27T21:00,21.6,95,25.0,0.00,3,100,6.4,128,0.0,0
2024-04-27T22:00,21.4,95,24.9,0.10,51,100,4.6,108,0.0,0
2024-04-27T23:00,21.3,95,25.0,0.00,3,100,2.5,98,0.0,0
2024-04-28T00:00,21.1,95,24.7,0.00,3,100,3.7,61,0.0,0
2024-04-28T01:00,21.0,96,24.5,0.00,3,100,4.1,135,0.0,0
2024-04-28T02:00,20.9,97,24.4,0.00,3,100,3.6,127,0.0,0
2024-04-28T03:00,20.9,97,24.7,0.00,3,100,1.9,112,0.0,0
2024-04-28T04:00,20.9,97,24.6,0.00,3,100,2.2,90,0.0,0
2024-04-28T05:00,20.5,98,24.2,0.00,3,100,1.9,112,0.0,0
2024-04-28T06:00,20.7,98,24.3,0.10,51,100,3.3,103,7.0,1
2024-04-28T07:00,21.1,97,24.7,0.10,51,100,4.8,77,42.0,1
2024-04-28T08:00,22.0,95,25.7,0.40,51,100,5.7,18,115.0,1
2024-04-28T09:00,22.4,95,26.3,0.80,53,100,5.6,63,139.0,1
2024-04-28T10:00,22.9,94,27.2,0.30,51,100,3.2,63,100.0,1
2024-04-28T11:00,25.5,81,30.2,0.20,51,100,1.1,180,540.0,1
2024-04-28T12:00,26.0,77,29.4,0.00,3,95,9.0,182,366.0,1
2024-04-28T13:00,26.6,72,29.1,0.00,2,74,15.5,192,606.0,1
2024-04-28T14:00,27.4,65,29.2,0.00,3,85,16.6,202,614.0,1
2024-04-28T15:00,27.9,66,29.6,0.00,1,29,17.5,189,522.0,1
2024-04-28T16:00,28.1,65,30.3,0.00,3,81,14.6,200,471.0,1
2024-04-28T17:00,27.5,68,30.7,0.00,3,100,8.7,204,297.0,1
2024-04-28T18:00,25.9,81,30.1,0.00,3,100,5.9,191,102.0,1
2024-04-28T19:00,24.5,79,27.8,0.00,1,33,6.4,164,8.0,0
2024-04-28T20:00,22.6,90,26.1,0.00,0,5,6.0,163,0.0,0
2024-04-28T21:00,22.5,90,26.0,0.00,1,22,5.7,162,0.0,0
2024-04-28T22:00,23.0,85,26.8,0.00,2,53,2.1,211,0.0,0
2024-04-28T23:00,22.4,89,26.2,0.00,3,83,1.9,202,0.0,0
2024-04-29T00:00,21.8,93,25.8,0.00,0,3,1.1,270,0.0,0
2024-04-29T01:00,20.1,98,23.4,0.00,0,14,3.2,243,0.0,0
2024-04-29T02:00,19.5,100,22.5,0.00,3,98,3.7,299,0.0,0
2024-04-29T03:00,18.9,100,21.5,0.00,3,97,5.3,298,0.0,0
2024-04-29T04:00,19.1,100,21.9,0.00,3,96,4.2,250,0.0,0
2024-04-29T05:00,20.0,100,23.4,0.00,3,84,3.1,249,0.0,0
2024-04-29T06:00,19.8,100,23.0,0.00,2,78,3.2,270,10.0,1
2024-04-29T07:00,21.6,95,25.7,0.00,2,71,0.8,117,131.0,1
2024-04-29T08:00,23.8,88,28.0,0.00,3,81,3.7,79,332.0,1
2024-04-29T09:00,26.4,83,31.4,0.00,1,36,4.0,90,536.0,1
2024-04-29T10:00,28.0,77,34.1,0.00,1,47,4.4,99,717.0,1
2024-04-29T11:00,29.9,70,37.5,0.00,2,73,2.3,72,853.0,1
2024-04-29T12:00,31.3,65,38.4,0.00,3,99,5.9,79,861.0,1
2024-04-29T13:00,32.0,60,39.0,0.40,51,99,3.7,101,842.0,1
2024-04-29T14:00,30.0,67,35.2,1.50,61,99,3.3,283,441.0,1
2024-04-29T15:00,29.6,69,35.2,0.30,51,100,1.3,236,568.0,1
2024-04-29T16:00,29.5,70,34.8,0.00,3,99,3.8,163,307.0,1
2024-04-29T17:00,29.5,69,34.8,0.00,3,92,2.5,172,284.0,1
2024-04-29T18:00,28.0,85,34.2,0.00,3,100,4.0,153,118.0,1
2024-04-29T19:00,26.4,87,31.7,0.00,3,100,5.6,135,4.0,0
2024-04-29T20:00,26.2,87,31.6,0.00,3,100,4.9,163,0.0,0
2024-04-29T21:00,24.4,91,29.3,0.10,51,100,3.3,347,0.0,0
2024-04-29T22:00,24.5,91,29.5,0.00,3,100,3.4,328,0.0,0
2024-04-29T23:00,24.5,91,29.8,0.00,3,100,1.6,297,0.0,0
2024-04-30T00:00,23.4,94,28.0,0.00,3,100,3.4,238,0.0,0
2024-04-30T01:00,24.0,92,28.9,0.00,3,100,2.7,203,0.0,0
2024-04-30T02:00,22.6,96,26.9,0.20,51,100,4.5,241,0.0,0
2024-04-30T03:00,23.4,94,28.0,0.60,53,100,3.5,156,0.0,0
2024-04-30T04:00,22.7,98,27.1,0.80,53,100,4.7,99,0.0,0
2024-04-30T05:00,22.2,98,26.1,1.00,55,100,6.8,115,0.0,0
2024-04-30T06:00,22.1,98,25.8,0.50,53,100,8.4,130,3.0,1
2024-04-30T07:00,22.4,96,26.5,0.00,3,100,4.0,117,44.0,1
2024-04-30T08:00,22.5,95,26.5,0.00,3,100,6.0,25,32.0,1
2024-04-30T09:00,22.5,96,26.1,11.80,65,100,9.0,119,32.0,1
2024-04-30T10:00,22.6,96,26.1,6.00,63,100,9.9,134,69.0,1
2024-04-30T11:00,23.0,94,26.7,1.60,61,100,9.2,141,123.0,1
2024-04-30T12:00,24.5,89,29.3,0.90,53,100,3.0,194,300.0,1
2024-04-30T13:00,25.5,86,29.5,0.70,53,100,10.4,166,375.0,1
2024-04-30T14:00,25.4,91,30.1,0.90,53,100,9.5,151,204.0,1
2024-04-30T15:00,26.2,87,31.0,0.50,53,100,8.8,171,283.0,1
2024-04-30T16:00,26.1,87,31.4,0.10,51,100,5.3,152,202.0,1
2024-04-30T17:00,26.3,87,31.4,0.00,3,100,6.4,153,197.0,1
2024-04-30T18:00,25.0,91,29.9,0.00,3,100,6.2,159,57.0,1
2024-04-30T19:00,23.9,93,28.5,0.00,3,100,4.3,132,8.0,0
2024-04-30T20:00,24.0,94,28.9,0.00,3,100,3.3,174,0.0,0
2024-04-30T21:00,22.9,98,28.0,0.00,3,100,1.1,162,0.0,0
2024-04-30T22:00,21.8,100,26.1,0.00,3,100,2.6,214,0.0,0
2024-04-30T23:00,22.1,100,26.9,0.00,3,100,1.1,270,0.0,0
2024-05-01T00:00,21.3,100,25.5,0.00,3,100,2.4,243,0.0,0
2024-05-01T01:00,22.0,100,26.6,0.00,3,100,2.1,59,0.0,0
2024-05-01T02:00,21.9,100,26.4,0.10,51,100,2.6,344,0.0,0
2024-05-01T03:00,21.4,99,25.5,0.20,51,100,2.6,124,0.0,0
2024-05-01T04:00,20.9,97,23.5,0.30,51,100,9.1,124,0.0,0
2024-05-01T05:00,19.6,92,21.2,0.10,51,100,9.8,118,0.0,0
2024-05-01T06:00,19.0,94,21.2,0.70,53,100,4.8,117,2.0,1
2024-05-01T07:00,19.1,92,21.4,0.50,53,100,3.6,96,21.0,1
2024-05-01T08:00,19.4,87,21.0,0.10,51,100,5.9,104,75.0,1
2024-05-01T09:00,19.4,84,21.1,0.10,51,100,4.5,76,123.0,1
2024-05-01T10:00,19.8,82,21.6,0.10,51,100,3.4,72,155.0,1
2024-05-01T11:00,21.0,78,22.7,0.00,3,100,5.9,104,388.0,1
2024-05-01T12:00,21.2,78,22.3,0.00,3,100,10.3,119,322.0,1
2024-05-01T13:00,20.8,78,21.5,0.00,3,100,11.6,112,242.0,1
2024-05-01T14:00,20.5,78,21.0,0.00,3,100,11.7,108,219.0,1
2024-05-01T15:00,19.9,77,20.2,0.10,51,100,11.3,107,175.0,1
2024-05-01T16:00,19.2,79,19.4,0.10,51,100,11.2,105,110.0,1
2024-05-01T17:00,18.6,80,18.8,0.40,51,100,10.0,105,73.0,1
2024-05-01T18:00,18.1,81,18.4,0.40,51,100,8.8,99,24.0,1
2024-05-01T19:00,17.9,82,18.6,0.20,51,100,6.1,93,3.0,0
2024-05-01T20:00,17.8,84,18.4,0.50,53,100,6.9,99,0.0,0
2024-05-01T21:00,17.1,92,18.7,0.20,51,100,2.2,90,0.0,0
2024-05-01T22:00,17.2,91,18.9,0.40,51,100,1.8,101,0.0,0
2024-05-01T23:00,17.1,91,18.7,0.20,51,100,2.6,106,0.0,0
2024-05-02T00:00,17.2,92,19.1,0.60,53,100,0.8,27,0.0,0
2024-05-02T01:00,17.4,89,19.2,1.00,55,100,0.7,90,0.0,0
2024-05-02T02:00,17.4,87,18.8,0.10,51,100,2.5,90,0.0,0
2024-05-02T03:00,17.1,89,18.6,0.00,3,100,2.3,108,0.0,0
